0.00000000,-1.83137962
104.58767290,4.19113030
224.80189054,0.64908526
362.97743001,-0.69740693
521.79790965,-0.53291560
704.34790983,0.05604110
914.17288101,-3.38928339
1155.34800284,1.42226443
1432.55733147,1.67933633
1751.18477235,-2.14307242
2117.41864548,-0.30827285
2538.37187364,-1.37518570
3022.22012828,-0.69649549
3578.36061576,1.25648535
4217.59458808,0.76348739
4952.33712269,-0.34126999
5796.85824570,4.25168136
6767.56008152,0.27871923
7883.29541175,4.44231860
9165.73383021,4.67861911
10639.78260555,1.58479160
12334.07042541,3.56373928
14281.50341712,1.81169132
16519.90424416,4.99538888
19092.74669051,2.13431675
22050.00000000,-1.13141716
