0.00000000,-0.90610298
104.58767290,-1.64621535
224.80189054,-1.33367520
362.97743001,-2.96583980
521.79790965,2.02172172
704.34790983,-0.32943328
914.17288101,2.81693277
1155.34800284,-4.28569717
1432.55733147,-0.14251272
1751.18477235,0.90776707
2117.41864548,3.52679213
2538.37187364,-0.93797598
3022.22012828,0.64347943
3578.36061576,4.86227661
4217.59458808,3.81673156
4952.33712269,3.52508565
5796.85824570,3.82388540
6767.56008152,-0.74262364
7883.29541175,4.40297935
9165.73383021,-3.01717265
10639.78260555,1.68610874
12334.07042541,-1.78760342
14281.50341712,-0.57349725
16519.90424416,-2.45675626
19092.74669051,2.95060735
22050.00000000,-1.08765333
