0.00000000,1.79567489
104.58767290,2.75917255
224.80189054,3.85391771
362.97743001,-1.57454304
521.79790965,2.22516418
704.34790983,4.74209109
914.17288101,3.38142401
1155.34800284,-0.51776118
1432.55733147,0.09954236
1751.18477235,2.14467035
2117.41864548,1.09736098
2538.37187364,-2.49081045
3022.22012828,3.87736623
3578.36061576,-3.69952923
4217.59458808,-4.82952780
4952.33712269,1.26952911
5796.85824570,2.20748338
6767.56008152,2.04338232
7883.29541175,0.55957910
9165.73383021,2.61570182
10639.78260555,-0.56020947
12334.07042541,-3.06925583
14281.50341712,-3.41517418
16519.90424416,-4.54336924
19092.74669051,-2.19141035
22050.00000000,2.42163387
