0.00000000,4.19522530
104.58767290,-2.57699701
224.80189054,4.05306251
362.97743001,-0.16442873
521.79790965,2.48014834
704.34790983,0.65100943
914.17288101,-4.29211279
1155.34800284,-3.87145446
1432.55733147,4.53698897
1751.18477235,4.30232303
2117.41864548,1.25005476
2538.37187364,0.78280767
3022.22012828,-3.42133529
3578.36061576,1.38211980
4217.59458808,-4.90461036
4952.33712269,-2.45807146
5796.85824570,0.53094517
6767.56008152,-3.87847013
7883.29541175,-4.60199200
9165.73383021,2.98012921
10639.78260555,4.42812830
12334.07042541,1.06200237
14281.50341712,1.83724550
16519.90424416,-2.05947596
19092.74669051,-3.60862922
22050.00000000,-2.52161200
