0.00000000,2.89613556
104.58767290,2.45950189
224.80189054,-2.57187827
362.97743001,3.03155615
521.79790965,-4.49352874
704.34790983,-4.62122774
914.17288101,1.08014481
1155.34800284,4.79340362
1432.55733147,4.03605244
1751.18477235,-3.51831712
2117.41864548,2.46371168
2538.37187364,1.36940572
3022.22012828,1.85152888
3578.36061576,-3.70221420
4217.59458808,-0.21550268
4952.33712269,0.55675353
5796.85824570,-2.04005801
6767.56008152,0.53395994
7883.29541175,-0.00342129
9165.73383021,2.97379237
10639.78260555,0.64917383
12334.07042541,1.84855003
14281.50341712,2.47624831
16519.90424416,-2.48256498
19092.74669051,-3.90700071
22050.00000000,-0.87881599
