0.00000000,-4.21771089
104.58767290,3.01127180
224.80189054,-3.04292782
362.97743001,3.71736409
521.79790965,4.88386606
704.34790983,1.06558481
914.17288101,1.34742040
1155.34800284,0.11610537
1432.55733147,-0.91841804
1751.18477235,-4.15072158
2117.41864548,-0.04412723
2538.37187364,-1.94571486
3022.22012828,4.82304421
3578.36061576,-3.18133115
4217.59458808,2.43077797
4952.33712269,-2.27643197
5796.85824570,0.58639150
6767.56008152,-2.97258931
7883.29541175,-2.49853347
9165.73383021,3.45272934
10639.78260555,-1.77216553
12334.07042541,-3.03297461
14281.50341712,3.96331745
16519.90424416,1.56783440
19092.74669051,0.41355887
22050.00000000,-2.65523613
