0.00000000,3.00630203
104.58767290,3.08888470
224.80189054,-4.83334342
362.97743001,-3.92120562
521.79790965,-1.91522753
704.34790983,-3.10239705
914.17288101,-4.13571253
1155.34800284,-4.61315651
1432.55733147,0.03743672
1751.18477235,2.44695048
2117.41864548,-0.25489232
2538.37187364,4.96739309
3022.22012828,0.24244218
3578.36061576,-1.17605160
4217.59458808,-0.13578702
4952.33712269,1.08374590
5796.85824570,-4.58738907
6767.56008152,-3.67852556
7883.29541175,-4.57005697
9165.73383021,-1.27709748
10639.78260555,-0.16878431
12334.07042541,0.91517687
14281.50341712,-2.92717973
16519.90424416,2.14014224
19092.74669051,3.91407748
22050.00000000,-2.95445368
