0.00000000,1.45011005
104.58767290,-1.01082147
224.80189054,0.97948812
362.97743001,-3.08119364
521.79790965,-3.49106020
704.34790983,0.83263310
914.17288101,1.51270319
1155.34800284,-1.25506342
1432.55733147,-1.84629458
1751.18477235,2.26702765
2117.41864548,3.67989307
2538.37187364,2.79337077
3022.22012828,1.04860811
3578.36061576,-1.13573401
4217.59458808,0.56564298
4952.33712269,3.87240950
5796.85824570,1.72350744
6767.56008152,-3.62929878
7883.29541175,-0.72494610
9165.73383021,-0.39453831
10639.78260555,4.46407593
12334.07042541,-1.19110771
14281.50341712,0.76825937
16519.90424416,-3.09187519
19092.74669051,1.82669017
22050.00000000,2.30623593
