0.00000000,-2.84943164
104.58767290,-1.67535683
224.80189054,1.53825382
362.97743001,-4.82927263
521.79790965,2.91735830
704.34790983,0.97737450
914.17288101,-4.36539456
1155.34800284,-1.29753483
1432.55733147,-1.78626408
1751.18477235,-1.74717616
2117.41864548,2.26112980
2538.37187364,-1.24879695
3022.22012828,-4.35496041
3578.36061576,0.34347885
4217.59458808,2.31695781
4952.33712269,-0.08972950
5796.85824570,1.54576893
6767.56008152,-3.05652850
7883.29541175,-3.15713082
9165.73383021,3.52277456
10639.78260555,0.19473331
12334.07042541,4.16826499
14281.50341712,2.83161270
16519.90424416,0.66158600
19092.74669051,-0.27788305
22050.00000000,2.44804035
