0.00000000,-1.55077498
104.58767290,2.70716280
224.80189054,3.10768346
362.97743001,-1.91553000
521.79790965,-3.78688447
704.34790983,1.73439918
914.17288101,2.93959310
1155.34800284,-0.77443418
1432.55733147,-1.70900117
1751.18477235,-2.57518351
2117.41864548,-0.67334415
2538.37187364,2.23031356
3022.22012828,0.21900261
3578.36061576,-4.12429171
4217.59458808,-0.14891964
4952.33712269,-2.29730275
5796.85824570,4.45516448
6767.56008152,1.84226013
7883.29541175,0.66559295
9165.73383021,3.28169344
10639.78260555,-2.59485356
12334.07042541,-0.80855936
14281.50341712,3.34461512
16519.90424416,1.58924757
19092.74669051,-4.33884651
22050.00000000,2.85882568
