0.00000000,3.32867127
104.58767290,3.71878801
224.80189054,-4.34181366
362.97743001,3.38684393
521.79790965,-0.13032405
704.34790983,-2.37414354
914.17288101,3.80854217
1155.34800284,-0.87928662
1432.55733147,4.77743403
1751.18477235,-3.22069303
2117.41864548,-1.74749264
2538.37187364,-3.92791966
3022.22012828,1.82989893
3578.36061576,4.28154584
4217.59458808,3.75243735
4952.33712269,0.80715158
5796.85824570,-2.78327208
6767.56008152,3.94936574
7883.29541175,-3.02023854
9165.73383021,3.50014291
10639.78260555,-0.17802520
12334.07042541,-1.12928587
14281.50341712,2.63405911
16519.90424416,-3.20487567
19092.74669051,0.22791109
22050.00000000,-0.02830421
