0.00000000,0.01623844
104.58767290,2.48381012
224.80189054,-4.42291468
362.97743001,1.39671775
521.79790965,-4.23960619
704.34790983,3.79856754
914.17288101,0.87979745
1155.34800284,4.05979695
1432.55733147,3.18375084
1751.18477235,4.18080425
2117.41864548,4.98626270
2538.37187364,4.34951309
3022.22012828,1.20401344
3578.36061576,-2.07680986
4217.59458808,-3.10922543
4952.33712269,3.29745256
5796.85824570,3.06618449
6767.56008152,-2.94203351
7883.29541175,3.27960640
9165.73383021,-4.41534765
10639.78260555,-2.10669909
12334.07042541,-1.43947882
14281.50341712,-4.62676893
16519.90424416,3.18460845
19092.74669051,0.59337372
22050.00000000,-0.20580433
