0.00000000,4.20844682
104.58767290,2.86758336
224.80189054,-0.68628960
362.97743001,-2.76324867
521.79790965,-0.29185262
704.34790983,-0.30678145
914.17288101,-2.57142097
1155.34800284,-3.80932064
1432.55733147,-0.70051686
1751.18477235,2.90082278
2117.41864548,4.10698001
2538.37187364,3.55591267
3022.22012828,3.90178720
3578.36061576,-3.58674890
4217.59458808,3.88489942
4952.33712269,-2.28910288
5796.85824570,-4.82517970
6767.56008152,-2.35397837
7883.29541175,3.66012955
9165.73383021,-0.85307470
10639.78260555,-1.19925440
12334.07042541,-3.69375990
14281.50341712,0.80950046
16519.90424416,-0.48824165
19092.74669051,-1.36097723
22050.00000000,-0.05926043
