0.00000000,-2.08785398
104.58767290,3.48859031
224.80189054,-1.03003123
362.97743001,-0.08044277
521.79790965,0.78103546
704.34790983,0.45037339
914.17288101,-0.99987795
1155.34800284,-1.72725689
1432.55733147,-2.98440453
1751.18477235,2.07559584
2117.41864548,3.37978422
2538.37187364,0.82495736
3022.22012828,-1.91093385
3578.36061576,1.48415377
4217.59458808,-2.62777312
4952.33712269,0.68456148
5796.85824570,1.84805429
6767.56008152,-1.91090409
7883.29541175,3.92946300
9165.73383021,0.69635523
10639.78260555,-0.81073604
12334.07042541,0.87871908
14281.50341712,-2.24879652
16519.90424416,1.45885173
19092.74669051,-1.96957882
22050.00000000,2.94834061
