0.00000000,-1.36307712
104.58767290,2.20421754
224.80189054,-3.13809319
362.97743001,-3.79784907
521.79790965,-0.56708553
704.34790983,1.54609014
914.17288101,-3.37774707
1155.34800284,0.83321621
1432.55733147,-0.25009619
1751.18477235,0.51465366
2117.41864548,-0.89679192
2538.37187364,3.39641727
3022.22012828,4.27396679
3578.36061576,0.68054071
4217.59458808,4.25455837
4952.33712269,1.50508759
5796.85824570,-2.72436033
6767.56008152,2.36008466
7883.29541175,2.89319800
9165.73383021,4.32593234
10639.78260555,-0.54267418
12334.07042541,0.06361757
14281.50341712,-4.98496749
16519.90424416,1.97191421
19092.74669051,-1.58032986
22050.00000000,-1.49598380
