0.00000000,2.39510125
104.58767290,4.43141783
224.80189054,0.26708297
362.97743001,-4.82359461
521.79790965,2.56545523
704.34790983,0.74677076
914.17288101,-2.46248448
1155.34800284,3.97940464
1432.55733147,3.62949804
1751.18477235,-2.49009785
2117.41864548,1.12536656
2538.37187364,-4.19537018
3022.22012828,4.26383142
3578.36061576,-1.35174155
4217.59458808,-4.91892667
4952.33712269,0.41493930
5796.85824570,-0.94410226
6767.56008152,-0.78114272
7883.29541175,3.04466339
9165.73383021,-2.60469018
10639.78260555,2.45414386
12334.07042541,3.90531987
14281.50341712,-4.91025776
16519.90424416,2.74726026
19092.74669051,1.38305819
22050.00000000,-3.53899842
