0.00000000,3.28778244
104.58767290,1.01454552
224.80189054,-1.51776885
362.97743001,-3.88882951
521.79790965,-0.75660178
704.34790983,4.97762033
914.17288101,-0.61972558
1155.34800284,-3.86988648
1432.55733147,3.01282768
1751.18477235,1.82184694
2117.41864548,4.66932029
2538.37187364,-2.83522660
3022.22012828,3.29059585
3578.36061576,-4.56869791
4217.59458808,-2.61643374
4952.33712269,-4.95148796
5796.85824570,1.72216427
6767.56008152,-2.32453159
7883.29541175,-1.63925363
9165.73383021,-2.78632615
10639.78260555,-0.00387344
12334.07042541,0.85486394
14281.50341712,1.81222327
16519.90424416,-3.20300762
19092.74669051,-2.81761806
22050.00000000,-1.52757303
