0.00000000,0.58333979
104.58767290,-1.52320067
224.80189054,-0.32638084
362.97743001,3.30016541
521.79790965,-2.97613952
704.34790983,-2.21261089
914.17288101,-3.27074200
1155.34800284,-3.50496577
1432.55733147,-2.39432099
1751.18477235,3.09592098
2117.41864548,-1.57286781
2538.37187364,4.22608362
3022.22012828,3.66312044
3578.36061576,-3.02933103
4217.59458808,0.24629614
4952.33712269,1.25958760
5796.85824570,4.59909304
6767.56008152,4.20038222
7883.29541175,2.22246272
9165.73383021,4.19972776
10639.78260555,2.54320294
12334.07042541,3.13562722
14281.50341712,4.04567475
16519.90424416,1.40760718
19092.74669051,-1.90462628
22050.00000000,-3.36732780
