0.00000000,4.15757582
104.58767290,-3.95637881
224.80189054,1.72512979
362.97743001,-3.52579290
521.79790965,2.53989504
704.34790983,4.10931992
914.17288101,1.08584614
1155.34800284,-4.50427465
1432.55733147,0.57125133
1751.18477235,-2.49707658
2117.41864548,-1.50559720
2538.37187364,-3.27254663
3022.22012828,-3.69402111
3578.36061576,1.96310399
4217.59458808,-4.62286950
4952.33712269,2.66955494
5796.85824570,3.06010254
6767.56008152,-0.47303326
7883.29541175,-1.60845416
9165.73383021,-4.83432210
10639.78260555,-2.93238438
12334.07042541,-4.90243893
14281.50341712,-0.28758673
16519.90424416,0.34550134
19092.74669051,-3.42723341
22050.00000000,1.85377221
