0.00000000,-2.94734979
104.58767290,2.00103598
224.80189054,-0.32068355
362.97743001,-2.35246478
521.79790965,-1.89009012
704.34790983,1.03701545
914.17288101,-4.70387242
1155.34800284,2.20263427
1432.55733147,1.05539655
1751.18477235,-3.92037417
2117.41864548,-1.01193045
2538.37187364,-0.48350441
3022.22012828,4.74941467
3578.36061576,2.10712945
4217.59458808,-0.20450402
4952.33712269,-0.63364115
5796.85824570,-0.27581438
6767.56008152,-2.84544061
7883.29541175,-1.96732916
9165.73383021,-4.18648406
10639.78260555,0.29809587
12334.07042541,-0.66776831
14281.50341712,-1.66647691
16519.90424416,-1.37686889
19092.74669051,-0.71087075
22050.00000000,2.43125375
