0.00000000,2.58287454
104.58767290,4.81197278
224.80189054,-0.61570605
362.97743001,-4.08358085
521.79790965,4.74901349
704.34790983,4.75964758
914.17288101,-3.13006067
1155.34800284,-0.46333783
1432.55733147,-3.40989748
1751.18477235,-3.11462787
2117.41864548,-1.33389971
2538.37187364,0.53472631
3022.22012828,4.17959935
3578.36061576,-3.56026176
4217.59458808,-1.42279733
4952.33712269,-1.87255699
5796.85824570,4.49120859
6767.56008152,4.22100519
7883.29541175,-4.68246670
9165.73383021,-2.38737144
10639.78260555,-0.61173006
12334.07042541,2.95276071
14281.50341712,2.97824110
16519.90424416,-2.35737242
19092.74669051,3.54074292
22050.00000000,2.11523211
