0.00000000,-0.58977486
104.58767290,-3.46395034
224.80189054,-1.17260294
362.97743001,3.70080060
521.79790965,-1.44107329
704.34790983,0.74173168
914.17288101,1.08687219
1155.34800284,1.63241673
1432.55733147,2.51428125
1751.18477235,3.37588703
2117.41864548,2.43157750
2538.37187364,0.72927425
3022.22012828,-1.03646157
3578.36061576,4.75794886
4217.59458808,-0.07349184
4952.33712269,-3.83460084
5796.85824570,-2.89016289
6767.56008152,1.56440348
7883.29541175,-1.20136424
9165.73383021,0.71120925
10639.78260555,-0.99192754
12334.07042541,0.72104639
14281.50341712,-1.52140868
16519.90424416,0.50712916
19092.74669051,1.28186754
22050.00000000,3.52334487
