0.00000000,-0.60666892
104.58767290,0.02898742
224.80189054,-0.31482964
362.97743001,-1.32576123
521.79790965,-4.47642739
704.34790983,3.06397759
914.17288101,-4.54530456
1155.34800284,-0.00476543
1432.55733147,-2.32154052
1751.18477235,1.26787813
2117.41864548,1.19475045
2538.37187364,-1.65373375
3022.22012828,-2.21864802
3578.36061576,4.05743600
4217.59458808,4.01393682
4952.33712269,0.19432539
5796.85824570,-3.56763895
6767.56008152,-4.58309483
7883.29541175,-4.39941201
9165.73383021,-1.36319313
10639.78260555,1.09172556
12334.07042541,-0.28768178
14281.50341712,-1.85933128
16519.90424416,4.74567990
19092.74669051,4.90540906
22050.00000000,0.75538643
