0.00000000,1.11615028
104.58767290,1.37259084
224.80189054,-1.79224021
362.97743001,-3.86923970
521.79790965,-2.31398609
704.34790983,-1.47195570
914.17288101,2.93329420
1155.34800284,0.94084144
1432.55733147,4.54659295
1751.18477235,-2.43343573
2117.41864548,4.45996603
2538.37187364,4.57846220
3022.22012828,-2.91767736
3578.36061576,2.12943024
4217.59458808,-1.40138115
4952.33712269,-0.68903729
5796.85824570,-1.47881406
6767.56008152,1.77062529
7883.29541175,1.87705823
9165.73383021,0.72736974
10639.78260555,3.42131048
12334.07042541,-1.47934997
14281.50341712,-0.50835476
16519.90424416,-2.75892187
19092.74669051,-0.26961051
22050.00000000,-0.38089948
