0.00000000,3.54478958
104.58767290,-0.68706214
224.80189054,-3.84648970
362.97743001,4.83376659
521.79790965,4.05920515
704.34790983,0.85978732
914.17288101,2.48229710
1155.34800284,2.47597123
1432.55733147,-4.10449066
1751.18477235,-0.72263417
2117.41864548,0.49417601
2538.37187364,-2.87067804
3022.22012828,1.46184005
3578.36061576,2.55988016
4217.59458808,-1.29684070
4952.33712269,-3.64770248
5796.85824570,0.18544407
6767.56008152,-0.87095851
7883.29541175,0.89154785
9165.73383021,-2.19673410
10639.78260555,-0.05841842
12334.07042541,0.85297077
14281.50341712,-1.50167247
16519.90424416,-2.26994027
19092.74669051,-1.80315074
22050.00000000,0.95268943
