0.00000000,3.49847478
104.58767290,-2.67023435
224.80189054,-4.04909589
362.97743001,0.92082154
521.79790965,-1.55316824
704.34790983,-1.88874424
914.17288101,2.08324295
1155.34800284,0.66950333
1432.55733147,4.33642443
1751.18477235,-4.43152076
2117.41864548,-2.80097994
2538.37187364,2.44301129
3022.22012828,3.46017342
3578.36061576,4.99998486
4217.59458808,2.09080470
4952.33712269,-4.50793306
5796.85824570,-4.04995667
6767.56008152,2.34677797
7883.29541175,0.67684440
9165.73383021,-2.79451895
10639.78260555,-0.43819781
12334.07042541,-0.85556927
14281.50341712,0.76817768
16519.90424416,0.28246370
19092.74669051,-2.96094890
22050.00000000,0.43630248
