0.00000000,-2.93788422
104.58767290,0.24591478
224.80189054,4.26665312
362.97743001,-4.05726620
521.79790965,0.25887078
704.34790983,-1.02809829
914.17288101,1.45780017
1155.34800284,-0.87333014
1432.55733147,4.79221470
1751.18477235,-2.79290385
2117.41864548,-0.36461493
2538.37187364,-0.06045226
3022.22012828,-2.78021661
3578.36061576,1.21597348
4217.59458808,0.79304298
4952.33712269,-0.69952713
5796.85824570,-2.73791386
6767.56008152,4.54961748
7883.29541175,-0.32043761
9165.73383021,3.26086225
10639.78260555,0.66675291
12334.07042541,3.55642567
14281.50341712,-2.61383713
16519.90424416,1.19837976
19092.74669051,-3.86476728
22050.00000000,-0.41155283
