0.00000000,-2.92124554
104.58767290,-2.42033233
224.80189054,-3.03491825
362.97743001,3.74415161
521.79790965,4.52569681
704.34790983,2.55770964
914.17288101,0.96735751
1155.34800284,-1.33099014
1432.55733147,-2.50083343
1751.18477235,1.99292418
2117.41864548,2.20724161
2538.37187364,4.40642073
3022.22012828,-1.20928175
3578.36061576,4.01133869
4217.59458808,4.00676199
4952.33712269,3.41329729
5796.85824570,1.38547224
6767.56008152,-0.83373926
7883.29541175,1.71993036
9165.73383021,-0.45651485
10639.78260555,3.70580258
12334.07042541,-4.73583657
14281.50341712,-4.75370185
16519.90424416,2.21014894
19092.74669051,3.08333894
22050.00000000,1.61318068
